"year","last_name, first_name","player_id","pitch_hand","api_pitch_type","n_pitches","release_speed","spin_rate","movement_inches","alan_active_spin_pct","active_spin","hawkeye_measured","movement_inferred","api_pitch_name","active_spin_formatted","hawkeye_measured_clock_minutes","movement_inferred_clock_minutes","diff_measured_inferred","diff2","diff_measured_inferred_minutes","hawkeye_measured_clock_hh","hawkeye_measured_clock_mm","movement_inferred_clock_hh","movement_inferred_clock_mm","diff_clock_hh","diff_clock_mm","hawkeye_measured_clock_label","movement_inferred_clock_label","diff_clock_label"
,"Marte, Yunior","628708","R","SI","342","97.6","2361","20.2",0.9501071239545117,0.9600476526766355,135.59882168433865,117.33392562551367,"Sinker","96","90","120",18.264896058824974,18.264896058825,"-30",1,30,2,0,0,30,"1:30","2:00","-0H 30M"
,"Cano, Yennier","666974","R","SI","523","96.3","2115","19.2",0.9399392953230755,0.8887846370142031,103.42071386590753,78.21570605465214,"Sinker","89","150","210",25.205007811255385,25.205007811255392,"-60",2,30,3,30,1,0,"2:30","3:30","-1H 00M"
,"Rogers, Tyler","643511","R","SI","432","82.8","1911","14.4",0.6965879416969677,0.7281860506084695,31.59463745720535,1.1403935935406935,"Sinker","73","300","360",30.454243863664658,30.454243863664654,"-60",5,0,6,0,1,0,"5:00","6:00","-1H 00M"
,"Houck, Tanner","656557","R","SI","398","93.4","2132","16.4",0.7838245935317381,0.71486599483373,118.29498624878929,83.0481040579037,"Sinker","71","120","195",35.246882190885586,35.246882190885586,"-75",2,0,3,15,1,15,"2:00","3:15","-1H 15M"
,"Keller, Mitch","656605","R","SI","694","93.9","2376","18.3",0.8535583356329552,0.8232487771125399,140.11591144932854,116.72481215427081,"Sinker","82","75","120",23.391099295057728,23.39109929505773,"-45",1,15,2,0,0,45,"1:15","2:00","-0H 45M"
,"King, Michael","650633","R","SI","508","94.1","2319","18.1",0.8407812671980319,0.7685924930572295,138.9490137346702,105.21950172128813,"Sinker","77","75","150",33.72951201338206,33.72951201338207,"-75",1,15,2,30,1,15,"1:15","2:30","-1H 15M"
,"García, Luis","472610","R","SI","442","97.3","2160","18",0.8775188307729626,0.8499522555006421,151.00570749783253,122.64649007021615,"Sinker","85","60","120",28.359217427616386,28.35921742761636,"-60",1,0,2,0,1,0,"1:00","2:00","-1H 00M"
,"Bradish, Kyle","680694","R","SI","511","95","2218","15.8",0.7559467516305401,0.7056313105264194,166.25252073060503,133.47043963797938,"Sinker","71","750","90",32.782081092625646,32.78208109262562,"-60",12,30,1,30,1,0,"12:30","1:30","-1H 00M"
,"Lyles, Jordan","543475","R","SI","356","90.5","2136","17.1",0.8265795703375736,0.8090986091285503,156.3549107161435,128.65162472940858,"Sinker","81","765","105",27.703285986734926,27.703285986734926,"-60",12,45,1,45,1,0,"12:45","1:45","-1H 00M"
,"Hicks, Jordan","663855","R","SI","673","100","2114","18.3",0.9206859538219063,0.8486619806592165,144.32790116619563,114.50792224052184,"Sinker","85","75","135",29.819978925673794,29.819978925673805,"-60",1,15,2,15,1,0,"1:15","2:15","-1H 00M"
,"Assad, Javier","665871","R","SI","514","92.7","1930","17.4",0.8937508350875517,0.9001674987627203,153.39375008191374,124.15125446495273,"Sinker","90","60","105",29.24249561696101,29.24249561696101,"-45",1,0,1,45,0,45,"1:00","1:45","-0H 45M"
,"Soto, Gregory","642397","L","SI","398","98.1","2366","20.2",0.9453416339849442,0.9297903826369935,224.36792923056464,244.11778554585106,"Sinker","93","630","585",-19.749856315286422,19.74985631528644,"45",10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Kirby, George","669923","R","SI","593","95.8","2229","19.1",0.9016988989173762,0.8600840081030376,144.8461344516475,119.85301999023397,"Sinker","86","75","120",24.993114461413512,24.993114461413516,"-45",1,15,2,0,0,45,"1:15","2:00","-0H 45M"
,"Dunning, Dane","641540","R","SI","867","91","2054","16.2",0.7924047487342782,0.7932299712180214,142.64151743516996,114.81317754115742,"Sinker","79","75","135",27.828339894012544,27.82833989401256,"-60",1,15,2,15,1,0,"1:15","2:15","-1H 00M"
,"Wilson, Bryse","669060","R","SI","395","93.1","2089","18.6",0.9126436472483926,0.8419007311420812,145.25198040912247,118.95510715429901,"Sinker","84","75","120",26.296873254823453,26.296873254823467,"-45",1,15,2,0,0,45,"1:15","2:00","-0H 45M"
,"Cosgrove, Tom","676680","L","SL","433","76.2","2672","20.8",0.8486130938336035,0.6635800687476704,81.38976603023652,97.09511655611335,"Slider","66","195","165",-15.705350525876838,15.705350525876842,"30",3,15,2,45,0,30,"3:15","2:45","+0H 30M"
,"Rogers, Tyler","643511","R","SL","419","72.9","2334","17.8",0.7476074367822976,0.6175296981936972,232.57840785652795,217.50723049556063,"Slider","62","615","645",15.071177360967312,15.071177360967358,"-30",10,15,10,45,0,30,"10:15","10:45","-0H 30M"
,"Megill, Tylor","656731","R","SL","439","84.3","2226","6.4",0.2904152530055487,0.2979041153941454,280.40235503151985,305.8627728459739,"Slider","30","525","465",-25.460417814454047,25.46041781445404,"60",8,45,7,45,1,0,"8:45","7:45","+1H 00M"
,"Greinke, Zack","425844","R","SL","419","79.2","2468","14.6",0.627433192262981,0.5197910902897978,285.3696788547295,267.4193594773098,"Slider","52","510","540",17.950319377419703,17.9503193774197,"-30",8,30,9,0,0,30,"8:30","9:00","-0H 30M"
,"Littell, Zack","641793","R","SL","427","88.7","2211","7",0.32251115081666526,0.5231398063780971,169.84786992647426,186.47126635951466,"Slider","52","735","705",-16.623396433040398,16.62339643304041,"30",12,15,11,45,0,30,"12:15","11:45","+0H 30M"
,"Heaney, Andrew","571760","L","SL","653","82","2530","7.1",0.29844229865998717,0.277118422820705,74.08245739775309,79.92585500425622,"Slider","28","210","195",-5.843397606503132,5.843397606503131,"15",3,30,3,15,0,15,"3:30","3:15","+0H 15M"
,"Gomber, Austin","596295","L","SL","424","84.8","2394","6.5",0.31075850112525677,0.38366982224019,160.0657800636568,123.17575399230508,"Slider","38","765","120",36.89002607135173,36.89002607135174,"-75",12,45,2,0,1,15,"12:45","2:00","-1H 15M"
,"Hudson, Dakota","641712","R","SL","421","85.1","2545","2.4",0.10702665016947352,0.11480020973787715,264.90214076287936,265.24383021261696,"Slider","11","555","555",-0.3416894497376006,0.34168944973757226,"0",9,15,9,15,0,0,"9:15","9:15"," 0H 00M"
,"Peguero, Elvis","665625","R","SL","465","90.6","2497","3.9",0.17678245077731022,0.16491436052786757,251.9946876524358,283.6981910991459,"Slider","16","570","510",-31.7035034467101,31.70350344671013,"60",9,30,8,30,1,0,"9:30","8:30","+1H 00M"
,"Greene, Hunter","668881","R","SL","825","87.3","2341","5.7",0.2587694007874662,0.39992071439010507,235.7004975490707,247.26244320870921,"Slider","40","615","585",-11.561945659638525,11.561945659638512,"30",10,15,9,45,0,30,"10:15","9:45","+0H 30M"
,"Flaherty, Jack","656427","R","SL","646","84.2","2464","7.9",0.3480272153799881,0.5099219655369704,253.0527269775593,273.2448461018098,"Slider","51","570","540",-20.192119124250496,20.192119124250457,"30",9,30,9,0,0,30,"9:30","9:00","+0H 30M"
,"Romano, Jordan","605447","R","SL","484","86.8","2178","6.8",0.31277041061031885,0.36318162868921916,283.20794335751185,312.6641239363372,"Slider","36","510","450",-29.456180578825354,29.456180578825332,"60",8,30,7,30,1,0,"8:30","7:30","+1H 00M"
,"Steele, Justin","657006","L","SL","876","83.2","2659","15.1",0.6386428950836496,0.507421617860285,56.57106269854822,82.221486135372,"Slider","51","240","195",-25.650423436823786,25.650423436823782,"45",4,0,3,15,0,45,"4:00","3:15","+0H 45M"
,"Freeland, Kyle","607536","L","SL","561","84.1","2273","4.2",0.2115350474613592,0.2771920200436711,188.48814305018456,155.0673541129989,"Slider","28","705","765",33.42078893718565,33.42078893718563,"-60",11,45,12,45,1,0,"11:45","12:45","-1H 00M"
,"Gilbert, Logan","669302","R","SL","858","88.7","2008","2.5",0.12018044560565641,0.14278042626133394,268.6927370306645,319.46483171765783,"Slider","14","540","435",-50.77209468699334,50.772094686993334,"105",9,0,7,15,1,45,"9:00","7:15","+1H 45M"
,"Giolito, Lucas","608337","R","SL","880","84","1977","3.3",0.1560502084465526,0.17249763642567947,254.8420351128675,298.7245416895998,"Slider","17","570","480",-43.88250657673228,43.882506576732276,"90",9,30,8,0,1,30,"9:30","8:00","+1H 30M"
,"Castillo, Luis","622491","R","SL","688","85.7","2346","2.9",0.12957971191473286,0.12570915819174194,280.1482101775671,311.05004264824447,"Slider","13","525","465",-30.90183247067739,30.90183247067739,"60",8,45,7,45,1,0,"8:45","7:45","+1H 00M"
,"Ortiz, Luis L.","682847","R","SL","469","85.8","2428","6.2",0.27668525075068373,0.18693761634455822,269.29154926768524,284.7527447823847,"Slider","19","540","510",-15.461195514699455,15.461195514699465,"30",9,0,8,30,0,30,"9:00","8:30","+0H 30M"
,"Englert, Mason","669438","R","SL","346","84.3","2175","3.6",0.16774461471124585,0.15482645969644993,126.10813223280402,169.35930325020735,"Slider","15","105","735",-43.25117101740332,43.2511710174033,"90",1,45,12,15,1,30,"1:45","12:15","+1H 30M"
,"Grove, Michael","675627","R","SL","432","85.5","2319","4.7",0.21992697712350556,0.32435459287068663,286.0273577981803,295.3164654235377,"Slider","32","510","495",-9.289107625357417,9.289107625357392,"15",8,30,8,15,0,15,"8:30","8:15","+0H 15M"
,"Castro, Miguel","612434","R","SL","408","83.9","2800","11.3",0.4869012269232859,0.4947715804286377,287.59032034237623,268.0121642224558,"Slider","49","510","540",19.578156119920436,19.57815611992044,"-30",8,30,9,0,0,30,"8:30","9:00","-0H 30M"
,"Mikolas, Miles","571945","R","SL","761","86.4","2335","5.2",0.23883508425025304,0.280479670973896,215.3702272359396,249.9600538462413,"Slider","28","645","585",-34.589826610301685,34.58982661030169,"60",10,45,9,45,1,0,"10:45","9:45","+1H 00M"
,"Bickford, Phil","641360","R","SL","327","83.9","2294","7.3",0.33209858815312454,0.4493104301868953,254.8692074765966,270.35066617908666,"Slider","45","570","540",-15.481458702490045,15.481458702490047,"30",9,30,9,0,0,30,"9:30","9:00","+0H 30M"
,"Clarke, Taylor","664199","R","SL","381","88.6","2193","6.4",0.3056358506382065,0.3979081304229804,195.34757683749748,230.84807913194402,"Slider","40","690","615",-35.500502294446534,35.50050229444655,"75",11,30,10,15,1,15,"11:30","10:15","+1H 15M"
,"Glasnow, Tyler","607192","R","SL","651","90.1","2657","3.7",0.15936943670724818,0.18435141183296838,222.0921922786727,271.1930300577124,"Slider","18","630","540",-49.10083777903969,49.100837779039686,"90",10,30,9,0,1,30,"10:30","9:00","+1H 30M"
,"Curry, Xzavion","675540","R","SL","535","85.1","2430","6.8",0.29947273375398464,0.41899584024760866,236.7038199757927,267.45377322823873,"Slider","42","600","540",-30.749953252446034,30.749953252446026,"60",10,0,9,0,1,0,"10:00","9:00","+1H 00M"
,"Kikuchi, Yusei","579328","L","SL","708","88.7","2427","4.7",0.21115306517367,0.2615409091482484,153.30630456937905,121.06891921630016,"Slider","26","60","120",32.23738535307889,32.237385353078885,"-60",1,0,2,0,1,0,"1:00","2:00","-1H 00M"
,"Alzolay, Adbert","640470","R","SL","422","87.5","2556","7",0.30636021430914095,0.4085160717932626,216.41320580119614,252.61248214741448,"Slider","41","645","570",-36.19927634621834,36.19927634621834,"75",10,45,9,30,1,15,"10:45","9:30","+1H 15M"
,"Vasquez, Andrew","607755","L","SL","673","80.6","2647","20.1",0.8380267985774182,0.6165440019166071,49.99488357330938,72.26149323840377,"Slider","62","255","210",-22.266609665094393,22.266609665094396,"45",4,15,3,30,0,45,"4:15","3:30","+0H 45M"
,"Muñoz, Andrés","662253","R","SL","380","88.4","2257","6.3",0.2882837318378267,0.3417121142772467,240.9730131603606,232.5084069769319,"Slider","34","600","615",8.464606183428714,8.464606183428726,"-15",10,0,10,15,0,15,"10:00","10:15","-0H 15M"
,"Seabold, Connor","657756","R","SL","468","85.4","2403","3.6",0.17821134860625726,0.26010811190066807,196.54068175214726,234.55286031928375,"Slider","26","690","615",-38.01217856713649,38.0121785671365,"75",11,30,10,15,1,15,"11:30","10:15","+1H 15M"
,"Peterson, David","656849","L","SL","374","85.3","2389","3.9",0.1698384980694265,0.16970143481282174,74.05234190147233,62.402204118323525,"Slider","17","210","240",11.650137783148807,11.650137783148802,"-30",3,30,4,0,0,30,"3:30","4:00","-0H 30M"
,"Clase, Emmanuel","661403","R","SL","352","91.1","2586","9.1",0.4034938931014261,0.3799526914943361,284.55188631169557,269.8557578149533,"Slider","38","510","540",14.69612849674229,14.696128496742297,"-30",8,30,9,0,0,30,"8:30","9:00","-0H 30M"
,"Peralta, Freddy","642547","R","SL","611","82.4","2343","9",0.40130449210149227,0.3473771032936107,270.38915933584525,261.8409384392378,"Slider","35","540","555",8.54822089660746,8.548220896607486,"-15",9,0,9,15,0,15,"9:00","9:15","-0H 15M"
,"Soriano, George","666277","R","SL","329","83.3","2738","12.1",0.5021653359837382,0.39008430622812323,306.17997550860275,279.54172617966066,"Slider","39","465","525",26.638249328942095,26.638249328942067,"-60",7,45,8,45,1,0,"7:45","8:45","-1H 00M"
,"Santos, Gregory","666619","R","SL","548","91.4","2524","6.4",0.2898159395803497,0.31764186491342894,233.47593918317713,264.1862734261417,"Slider","32","615","555",-30.710334242964592,30.710334242964574,"60",10,15,9,15,1,0,"10:15","9:15","+1H 00M"
,"Luzardo, Jesús","666200","L","SL","849","85.1","2320","1.6",0.0732124210302811,0.0985488590883084,258.3047073631633,317.10700741997675,"Slider","10","570","450",-58.802300056813465,58.80230005681346,"120",9,30,7,30,2,0,"9:30","7:30","+2H 00M"
,"Hernandez, Jose","669796","L","SL","473","82.9","2099","3.4",0.15930104350523358,0.18817674414970678,37.88563757627085,1.3811529603398753,"Slider","19","285","360",36.50448461593098,36.50448461593097,"-75",4,45,6,0,1,15,"4:45","6:00","-1H 15M"
,"Gore, MacKenzie","669022","L","SL","432","88.6","1971","5.7",0.2786904931492417,0.40618654011636784,187.6768523599825,148.67442421016307,"Slider","41","705","60",39.00242814981942,39.002428149819416,"-75",11,45,1,0,1,15,"11:45","1:00","-1H 15M"
,"Kopech, Michael","656629","R","SL","649","84.8","2340","6.5",0.29566789810850613,0.3342772569528513,283.7485934701979,282.2654395671417,"Slider","33","510","510",1.4831539030561771,1.483153903056195,"0",8,30,8,30,0,0,"8:30","8:30"," 0H 00M"
,"Tonkin, Michael","543859","R","SL","475","83.1","2266","6.5",0.29932457558459913,0.4157250221712135,299.6939484933346,325.4083478444443,"Slider","42","480","435",-25.714399351109705,25.71439935110977,"45",8,0,7,15,0,45,"8:00","7:15","+0H 45M"
,"Clevinger, Mike","605182","R","SL","553","79.5","2353","16.7",0.7243909588050018,0.5232330701522092,311.85510389294166,287.0956640138887,"Slider","52","450","510",24.759439879052934,24.75943987905298,"-60",7,30,8,30,1,0,"7:30","8:30","-1H 00M"
,"Corbin, Patrick","571578","L","SL","989","80.5","2150","3.7",0.16870332450558506,0.21224277791313959,95.61065449556801,59.82586719633535,"Slider","21","165","240",35.78478729923266,35.78478729923265,"-75",2,45,4,0,1,15,"2:45","4:00","-1H 15M"
,"Blackburn, Paul","621112","R","SL","340","80.8","2605","18.2",0.7698082644605543,0.6726550764983048,318.85657782115527,300.44171255270356,"Slider","67","435","480",18.414865268451706,18.414865268451745,"-45",7,15,8,0,0,45,"7:15","8:00","-0H 45M"
,"Fairbanks, Pete","664126","R","SL","365","86.8","2511","10",0.43418238933668574,0.4329928922490758,304.78882549480414,333.9323637112226,"Slider","43","465","405",-29.14353821641845,29.14353821641844,"60",7,45,6,45,1,0,"7:45","6:45","+1H 00M"
,"Stripling, Ross","548389","R","SL","394","87.2","2299","6.9",0.3143364421927598,0.41656415494369836,192.91339643653743,224.4198148783386,"Slider","42","690","630",-31.506418441801173,31.50641844180119,"60",11,30,10,30,1,0,"11:30","10:30","+1H 00M"
,"Chirinos, Yonny","630023","R","SL","344","88.8","2225","6.4",0.295083383967471,0.43371683395123534,168.35274297683733,190.87768341612414,"Slider","43","750","705",-22.52494043928681,22.52494043928678,"45",12,30,11,45,0,45,"12:30","11:45","+0H 45M"
,"Garrett, Braxton","666129","L","SL","635","82.8","2210","12.1",0.5452367942359407,0.4177374640514353,43.4157252505276,65.1767231659389,"Slider","42","270","225",-21.760997915411295,21.760997915411302,"45",4,30,3,45,0,45,"4:30","3:45","+0H 45M"
,"Kershaw, Clayton","477132","L","SL","857","86.5","2475","8.5",0.37324057010090766,0.42680793427282343,143.07196597557913,133.02770551232814,"Slider","43","75","90",10.044260463250993,10.044260463250955,"-15",1,15,1,30,0,15,"1:15","1:30","-0H 15M"
,"Javier, Cristian","664299","R","SL","829","79.5","2553","15.1",0.6285855542640167,0.4254742959463315,292.4316284990481,267.6375696379139,"Slider","43","495","540",24.794058861134204,24.79405886113421,"-45",8,15,9,0,0,45,"8:15","9:00","-0H 45M"
,"Ashcraft, Graham","668933","R","SL","865","88.3","2832","14.2",0.6087378997728442,0.49639094761174063,304.2205234999205,277.48879942547654,"Slider","50","465","525",26.731724074443946,26.731724074443974,"-60",7,45,8,45,1,0,"7:45","8:45","-1H 00M"
,"Canning, Griffin","656288","R","SL","597","88.4","2729","5.8",0.24928260692491522,0.2111636999518879,330.4034852479997,2.4332158213539117,"Slider","21","420","360",-32.029730573354186,32.02973057335425,"60",7,0,6,0,1,0,"7:00","6:00","+1H 00M"
,"Scholtens, Jesse","669947","R","SL","525","85.4","2326","6.7",0.3057433579603183,0.3102574061583166,228.56757903061197,262.87565734367297,"Slider","31","630","555",-34.308078313061,34.308078313061,"75",10,30,9,15,1,15,"10:30","9:15","+1H 15M"
,"López, Reynaldo","625643","R","SL","340","87.9","2373","6.8",0.3064971970687971,0.34135199213799644,235.88642218006902,271.16559541187786,"Slider","34","615","540",-35.27917323180884,35.279173231808805,"75",10,15,9,0,1,15,"10:15","9:00","+1H 15M"
,"Alcantara, Sandy","645261","R","SL","545","89.9","2367","3.9",0.17805968292160465,0.2103166398033235,183.66773724384518,201.31589937464656,"Slider","21","720","675",-17.64816213080138,17.648162130801385,"45",12,0,11,15,0,45,"12:00","11:15","+0H 45M"
,"Strider, Spencer","675911","R","SL","1042","85.6","2346","6.4",0.29112421155527135,0.3289533628303534,230.5541267704154,270.85110877065074,"Slider","33","615","540",-40.296982000235346,40.29698200023537,"75",10,15,9,0,1,15,"10:15","9:00","+1H 15M"
,"Williams, Trevor","592866","R","SL","400","81.7","2179","6.4",0.28866481254400433,0.3325517330985407,216.7200005203647,254.7768149280223,"Slider","33","645","570",-38.05681440765761,38.05681440765759,"75",10,45,9,30,1,15,"10:45","9:30","+1H 15M"
,"Davidson, Tucker","656353","L","SL","351","84.8","2263","7.8",0.35024628567222466,0.3957492414772741,102.7225292577046,66.8271245491237,"Slider","40","150","225",35.8954047085809,35.895404708580905,"-75",2,30,3,45,1,15,"2:30","3:45","-1H 15M"
,"Kaprielian, James","621076","R","SL","330","80.8","2349","10.8",0.4595208118406432,0.3305793136753969,284.73707288398106,256.2379184475364,"Slider","33","510","570",28.499154436444655,28.49915443644464,"-60",8,30,9,30,1,0,"8:30","9:30","-1H 00M"
,"Verlander, Justin","434378","R","SL","645","86.9","2511","6",0.2644825888501559,0.31649070669456075,206.82849851714866,242.08452008073658,"Slider","32","660","600",-35.25602156358792,35.25602156358794,"60",11,0,10,0,1,0,"11:00","10:00","+1H 00M"
,"Lorenzen, Michael","547179","R","SL","535","85.2","2541","3.9",0.1714957488150723,0.19675779994853532,261.0202528269733,299.56242249929676,"Slider","20","555","480",-38.54216967232344,38.54216967232345,"75",9,15,8,0,1,15,"9:15","8:00","+1H 15M"
,"Sandoval, Patrick","663776","L","SL","633","87","2468","7.5",0.3326546217107945,0.35908996482136196,126.04455574034907,109.04501108387157,"Slider","36","105","135",16.999544656477497,16.999544656477475,"-30",1,45,2,15,0,30,"1:45","2:15","-0H 30M"
,"Contreras, Roansy","672710","R","SL","504","83.6","2552","7.3",0.31305647544211124,0.3491740228589659,283.25378484470485,288.45457362130946,"Slider","35","510","510",-5.200788776604611,5.200788776604629,"0",8,30,8,30,0,0,"8:30","8:30"," 0H 00M"
,"Gallegos, Giovanny","606149","R","SL","400","85","2405","2.1",0.09583843085386934,0.10234372327679406,197.53386744114283,246.60648630849772,"Slider","10","690","585",-49.07261886735489,49.07261886735492,"105",11,30,9,45,1,45,"11:30","9:45","+1H 45M"
,"DeSclafani, Anthony","543101","R","SL","611","87.5","2158","7.2",0.33438048752521987,0.4261828284801507,186.3016276226765,218.41558743992027,"Slider","43","705","645",-32.11395981724377,32.11395981724374,"60",11,45,10,45,1,0,"11:45","10:45","+1H 00M"
,"Merryweather, Julian","657240","R","SL","593","87","2349","4.9",0.22480557572129847,0.25928864805836566,310.7445372240164,348.1565312228215,"Slider","26","465","390",-37.41199399880509,37.411993998805144,"75",7,45,6,30,1,15,"7:45","6:30","+1H 15M"
,"Hoeing, Bryan","663773","R","SL","357","83.2","2260","7.4",0.3323130515983091,0.36719987689709305,296.847692590528,331.3719055698492,"Slider","37","480","420",-34.52421297932119,34.524212979321184,"60",8,0,7,0,1,0,"8:00","7:00","+1H 00M"
,"Miller, Bryce","682243","R","SL","390","86.6","2416","3.1",0.13901060111461885,0.21839720903166263,237.0670199490466,259.5705678049912,"Slider","22","600","555",-22.50354785594459,22.503547855944547,"45",10,0,9,15,0,45,"10:00","9:15","+0H 45M"
,"Doval, Camilo","666808","R","SL","350","88.8","2468","4.2",0.18866381251259234,0.2727412568335363,251.84103598671464,248.55510868108695,"Slider","27","570","585",3.2859273056276948,3.2859273056276423,"-15",9,30,9,45,0,15,"9:30","9:45","-0H 15M"
,"Dunning, Dane","641540","R","SL","601","82.1","2365","4.9",0.21440139134919506,0.28477142891922985,289.78520733206835,312.5492178001155,"Slider","28","495","450",-22.76401046804716,22.764010468047157,"45",8,15,7,30,0,45,"8:15","7:30","+0H 45M"
,"Moreta, Dauri","664294","R","SL","617","84.7","1991","9.3",0.4452009559956228,0.3078799980713409,90.2412047594935,77.42897928735604,"Slider","31","180","210",12.812225472137456,12.812225472137452,"-30",3,0,3,30,0,30,"3:00","3:30","-0H 30M"
,"Kirby, George","669923","R","SL","543","86.2","2335","12.7",0.5646075376807482,0.5594522299734853,314.6597287180111,289.3539286312726,"Slider","56","450","495",25.305800086738486,25.305800086738497,"-45",7,30,8,15,0,45,"7:30","8:15","-0H 45M"
,"Soto, Gregory","642397","L","SL","374","87.9","2400","4",0.17892973304497486,0.22681073061736004,173.1705951426088,134.59246067574026,"Slider","23","735","90",38.57813446686853,38.578134466868555,"-75",12,15,1,30,1,15,"12:15","1:30","-1H 15M"
,"Brown, Hunter","686613","R","SL","634","91.7","2150","6.3",0.2988501814245945,0.49307459542015547,185.63773252225013,217.45901081589548,"Slider","49","705","645",-31.82127829364535,31.821278293645374,"60",11,45,10,45,1,0,"11:45","10:45","+1H 00M"
,"Hamilton, Ian","641656","R","SL","519","88.1","1511","2.9",0.16100661373489403,0.26216990453342215,170.21677113033132,215.35050518191375,"Slider","26","735","645",-45.13373405158242,45.13373405158244,"90",12,15,10,45,1,30,"12:15","10:45","+1H 30M"
,"Barria, Jaime","642545","R","SL","609","85.9","2160","6.7",0.3104844900851458,0.35114961949311724,207.28963290308224,228.57805756774314,"Slider","35","660","630",-21.28842466466091,21.28842466466092,"30",11,0,10,30,0,30,"11:00","10:30","+0H 30M"
,"Hoffman, Jeff","656546","R","SL","411","87.8","2785","6.9",0.29173868309161183,0.2085511439272647,273.7092288110988,300.0670063833008,"Slider","21","540","480",-26.357777572201996,26.357777572202018,"60",9,0,8,0,1,0,"9:00","8:00","+1H 00M"
,"Payamps, Joel","606303","R","SL","485","84.2","2748","13",0.548314054495539,0.47803893837962885,308.1391470653251,282.42895455139376,"Slider","48","465","510",25.71019251393136,25.710192513931354,"-45",7,45,8,30,0,45,"7:45","8:30","-0H 45M"
,"Oviedo, Johan","670912","R","SL","1091","88.2","2470","6.2",0.2791853422225846,0.3753575646567399,214.53499934871337,246.97917579828012,"Slider","38","645","585",-32.444176449566754,32.44417644956677,"60",10,45,9,45,1,0,"10:45","9:45","+1H 00M"
,"Weems, Jordan","607179","R","SL","397","87.6","2300","6.5",0.2986698803807378,0.3702515225614676,231.2221377896268,270.5155216059122,"Slider","37","615","540",-39.29338381628543,39.293383816285456,"75",10,15,9,0,1,15,"10:15","9:00","+1H 15M"
,"Ginkel, Kevin","656464","R","SL","451","86.7","2412","5.6",0.2549016864304402,0.21027441679516648,285.62755040826653,314.34465917585527,"Slider","21","510","450",-28.71710876758874,28.717108767588716,"60",8,30,7,30,1,0,"8:30","7:30","+1H 00M"
,"Bradish, Kyle","680694","R","SL","808","88.1","2651","13.5",0.579414907790236,0.39927950158951675,303.7174788970292,276.2085453676932,"Slider","40","480","525",27.50893352933599,27.508933529336005,"-45",8,0,8,45,0,45,"8:00","8:45","-0H 45M"
,"García, Luis","472610","R","SL","336","81.3","2524","14.5",0.6139572864363828,0.5743483015764728,290.140771034614,266.59421016532497,"Slider","57","495","540",23.54656086928901,23.54656086928895,"-45",8,15,9,0,0,45,"8:15","9:00","-0H 45M"
,"Jackson, Luke","592426","R","SL","335","87.3","2177","6.5",0.30435690902463686,0.36003748429638155,325.00796225291333,6.3242316098424,"Slider","36","435","345",-41.31626935692907,41.31626935692912,"90",7,15,5,45,1,30,"7:15","5:45","+1H 30M"
,"Manning, Matt","666159","R","SL","369","81.9","2256","12.8",0.5894611914094372,0.41458268224640377,256.9785118166949,235.91237504616336,"Slider","41","570","615",21.06613677053153,21.066136770531507,"-45",9,30,10,15,0,45,"9:30","10:15","-0H 45M"
,"Boyd, Matthew","571510","L","SL","333","79.6","2438","6.7",0.2851784296858533,0.4135714456886964,73.94605421525465,58.06941167300245,"Slider","41","210","240",15.876642542252199,15.876642542252196,"-30",3,30,4,0,0,30,"3:30","4:00","-0H 30M"
,"Scherzer, Max","453286","R","SL","413","84","2300","4.1",0.18532593315859527,0.20392825544739474,218.91933471773507,267.40712369547117,"Slider","20","645","540",-48.4877889777361,48.48778897773614,"105",10,45,9,0,1,45,"10:45","9:00","+1H 45M"
,"Sandlin, Nick","680704","R","SL","496","79.1","2601","11.9",0.49755818152990416,0.4905667533584163,255.9017603674816,243.27064902292238,"Slider","49","570","600",12.631111344559201,12.631111344559178,"-30",9,30,10,0,0,30,"9:30","10:00","-0H 30M"
,"Bido, Osvaldo","674370","R","SL","327","84.4","2158","8.9",0.41339998693844104,0.3538773357891343,290.9315780439316,263.1674094956321,"Slider","35","495","555",27.764168548299494,27.76416854829948,"-60",8,15,9,15,1,0,"8:15","9:15","-1H 00M"
,"Detmers, Reid","672282","L","SL","748","88.9","2077","4.5",0.21508626530318076,0.32825990710217795,189.27711195161288,140.60624500045913,"Slider","33","705","75",48.670866951153755,48.670866951153776,"-90",11,45,1,15,1,30,"11:45","1:15","-1H 30M"
,"Blanco, Ronel","669854","R","SL","439","88","2148","7.8",0.3647595901276731,0.4557604931055954,167.8269519938719,198.39612926886244,"Slider","46","750","690",-30.56917727499055,30.569177274990547,"60",12,30,11,30,1,0,"12:30","11:30","+1H 00M"
,"Pressly, Ryan","519151","R","SL","397","89.8","2747","5.7",0.2452377799910196,0.29621869242339854,227.48623904588285,250.86950304574506,"Slider","30","630","585",-23.38326399986221,23.38326399986222,"45",10,30,9,45,0,45,"10:30","9:45","+0H 45M"
,"Barlow, Scott","605130","R","SL","426","83","2551","12.2",0.5248581547678521,0.5753245434318892,269.8089163445094,277.3507499446801,"Slider","58","540","525",-7.541833600170719,7.541833600170705,"15",9,0,8,45,0,15,"9:00","8:45","+0H 15M"
